baseline 'main' (ad7fcc1affd0746a, 391 forecast dates from 1994-03-01) against this run (9632ee1193541d34, 391 from 1994-03-01)
109 IDENTICAL  0 NUMERICAL  278 MOVED  0 REMOVED  0 ADDED
a difference is NUMERICAL up to 1e-09 in absolute value and MOVED above it; every categorical difference is MOVED
2 of the MOVED are categorical -- a verdict, a failing gate or the run's identity -- and are listed first

categorical fields that moved -- read these first:
band   section  row  field               baseline          this run          difference
-----  -------  ---  ------------------  ----------------  ----------------  ----------
MOVED  run           configuration_hash  ad7fcc1affd0746a  9632ee1193541d34
MOVED  run           state_count         6                 4

numeric fields, largest difference first:
band   section     row                                                               field                        baseline         this run         difference
-----  ----------  ----------------------------------------------------------------  ---------------------------  ---------------  ---------------  ----------
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 120            resolution                   0.01845972957    0.04535322359    +2.689e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    logarithmic_loss             0.8191620803     0.792666875      -2.650e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        area_under_the_curve         0.359562272      0.3856175091     +2.606e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   expected_calibration_error   0.2372276057     0.211742159      -2.549e-02
MOVED  horizons    60                                                                mean_brier_skill_score       0.0727620699     0.09788723023    +2.513e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   logarithmic_loss             0.3362305701     0.3112177411     -2.501e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             expected_calibration_error   0.248691331      0.2237349599     -2.496e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     area_under_the_curve         0.4577335859     0.4825126263     +2.478e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      brier_score                  0.2407218626     0.217562932      -2.316e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              brier_score                  0.3156137146     0.2931634379     -2.245e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 expected_calibration_error   0.127071366      0.1049555385     -2.212e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         logarithmic_loss             0.3161455156     0.2951671602     -2.098e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      resolution                   0.009061541853   0.02986398634    +2.080e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          expected_calibration_error   0.1390335382     0.1186348938     -2.040e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          area_under_the_curve         0.2900878049     0.3104780488     +2.039e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         expected_calibration_error   0.3975937546     0.416924524      +1.933e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          expected_calibration_error   0.3149900297     0.3340066578     +1.902e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    logarithmic_loss             0.7765774387     0.7952613183     +1.868e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        mean_distance_to_stationary  0.03203378831    0.01379326828    -1.824e-02
MOVED  indicators  economy_in_recession_within_horizon @ 120                         mean_distance_to_stationary  0.03203378831    0.01379326828    -1.824e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 120            mean_distance_to_stationary  0.03203378831    0.01379326828    -1.824e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         mean_distance_to_stationary  0.03203378831    0.01379326828    -1.824e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                mean_distance_to_stationary  0.03203378831    0.01379326828    -1.824e-02
