baseline 'main' (ad7fcc1affd0746a, 391 forecast dates from 1994-03-01) against this run (fec79a040f9ca6f9, 391 from 1994-03-01)
106 IDENTICAL  0 NUMERICAL  281 MOVED  0 REMOVED  0 ADDED
a difference is NUMERICAL up to 1e-09 in absolute value and MOVED above it; every categorical difference is MOVED
5 of the MOVED are categorical -- a verdict, a failing gate or the run's identity -- and are listed first

categorical fields that moved -- read these first:
band   section   row  field               baseline                                 this run                     difference
-----  --------  ---  ------------------  ---------------------------------------  ---------------------------  ----------
MOVED  horizons  12   failing_gates       calibration                              none
MOVED  horizons  12   verdict             SHIP BASE RATE                           SHIP MODEL
MOVED  horizons  120  failing_gates       skill, calibration, robustness, honesty  skill, calibration, honesty
MOVED  run            configuration_hash  ad7fcc1affd0746a                         fec79a040f9ca6f9
MOVED  run            state_count         6                                        16

numeric fields, largest difference first:
band   section     row                                                               field                        baseline         this run          difference
-----  ----------  ----------------------------------------------------------------  ---------------------------  ---------------  ----------------  ----------
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     logarithmic_loss             0.757361304      0.6854690753      -7.189e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    logarithmic_loss             0.8191620803     0.7476298449      -7.153e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 area_under_the_curve         0.5895408939     0.6608391608      +7.130e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        brier_skill_score            0.364888451      0.4342895899      +6.940e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         brier_skill_score            0.3073482555     0.3753033876      +6.796e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          area_under_the_curve         0.2900878049     0.3565658537      +6.648e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          area_under_the_curve         0.8174420259     0.8833973538      +6.596e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   brier_skill_score            0.455346404      0.5193102554      +6.396e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         brier_skill_score            0.07369374545    0.01018633977     -6.351e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             brier_skill_score            0.02440902152    0.08767565615     +6.327e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 120            expected_calibration_error   0.3507726253     0.413875286       +6.310e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              logarithmic_loss             0.87332964       0.8113558176      -6.197e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          reliability                  0.1689694922     0.1074898163      -6.148e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 expected_calibration_error   0.3949716995     0.3339009948      -6.107e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          reliability                  0.1804026883     0.1194301406      -6.097e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          brier_score                  0.27721253       0.2167823717      -6.043e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        area_under_the_curve         0.359562272      0.4199235713      +6.036e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                brier_score                  0.2352165227     0.1749777313      -6.024e-02
MOVED  horizons    12                                                                mean_brier_skill_score       0.2153773874     0.2743910618      +5.901e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         brier_skill_score            0.6535714237     0.7118096709      +5.824e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 brier_skill_score            0.122152147      0.1785580095      +5.641e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      brier_skill_score            0.0861088127     0.1414397066      +5.533e-02
MOVED  indicators  economy_in_recession_within_horizon @ 120                         logarithmic_loss             0.4604341833     0.4055682543      -5.487e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             brier_score                  0.2553157277     0.2009755354      -5.434e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   reliability                  0.1147628031     0.06058021391     -5.418e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         brier_skill_score            0.3265954045     0.3779956924      +5.140e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   logarithmic_loss             0.3362305701     0.2851335947      -5.110e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   brier_score                  0.30415118       0.253955659       -5.020e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             expected_calibration_error   0.1989580283     0.1491377221      -4.982e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         logarithmic_loss             0.7213919944     0.7702980064      +4.891e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        expected_calibration_error   0.1751063247     0.126709637       -4.840e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         reliability                  0.08907028839    0.1369762606      +4.791e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          brier_skill_score            0.6277165418     0.6751660052      +4.745e-02
MOVED  horizons    60                                                                mean_brier_skill_score       0.0727620699     0.1192408827      +4.648e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         expected_calibration_error   0.1240370155     0.07783553348     -4.620e-02
